4104002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104005	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104006	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104007	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104008	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104009	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104010	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104011	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104015	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
5001001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
5001002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
5101002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
5101003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
5101004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6001001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6001002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6001003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602005	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602006	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602007	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602008	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602009	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602010	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6602011	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2001	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6603004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1015002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1015003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1015005	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1501	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1002	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6801	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2221014	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221016	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221018	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221020	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2602002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1523003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1523004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1524001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1524002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1524003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2101001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6603002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
6603003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1608	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1528	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2221009	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221013004	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
6702	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1473	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1474	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1476	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1477	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1478	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1485	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2206	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1475	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2802	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1530	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
1530002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1525	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1642	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2271001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1530001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
